sample_id,day_relative,is_prediction_target,makanan,minuman,transportasi,belanja,tagihan,hiburan,kesehatan,lain_lain
966,14,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
966,15,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
966,16,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
966,17,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
966,18,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
966,19,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
966,20,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
966,21,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
966,22,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
966,23,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
966,24,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
966,25,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
966,26,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
966,27,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
966,28,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
966,29,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
966,30,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
966,31,True,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
966,32,True,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
966,33,True,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
966,34,True,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
966,35,True,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
966,36,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
966,37,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
967,1,False,16.12664,13.456025,11.921393,0.0,0.0,0.0,0.0,0.0
967,2,False,25.54732,5.9640727,13.324996,0.0,0.0,0.0,0.0,0.0
967,3,False,19.102945,5.9341464,0.0,0.0,0.0,0.0,0.0,9.657158
967,4,False,22.055912,8.607861,13.555807,62.60967,0.0,0.0,0.0,0.0
967,5,False,26.440313,9.665055,7.8867407,0.0,0.0,0.0,0.0,0.0
967,6,False,17.735634,10.081565,0.0,0.0,0.0,21.900389,0.0,0.0
967,7,False,25.25951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,8,False,15.700242,0.0,7.417389,0.0,0.0,0.0,0.0,10.9004965
967,9,False,22.547338,11.377601,9.746643,0.0,0.0,0.0,0.0,9.073105
967,10,False,18.317038,0.0,10.28745,0.0,0.0,5.8971314,0.0,0.0
967,11,False,23.550016,11.922824,14.853048,60.53115,0.0,0.0,0.0,0.0
967,12,False,17.869379,7.140003,11.465043,24.77161,155.82724,0.0,0.0,0.0
967,13,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
967,14,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
967,15,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
967,16,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
967,17,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
967,18,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
967,19,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
967,20,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
967,21,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
967,22,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
967,23,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
967,24,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
967,25,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
967,26,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
967,27,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
967,28,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
967,29,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
967,30,False,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
967,31,True,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
967,32,True,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
967,33,True,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
967,34,True,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
967,35,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
967,36,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
967,37,True,20.189913,5.767285,8.47203,70.18185,0.0,0.0,0.0,0.0
968,1,False,25.54732,5.9640727,13.324996,0.0,0.0,0.0,0.0,0.0
968,2,False,19.102945,5.9341464,0.0,0.0,0.0,0.0,0.0,9.657158
968,3,False,22.055912,8.607861,13.555807,62.60967,0.0,0.0,0.0,0.0
968,4,False,26.440313,9.665055,7.8867407,0.0,0.0,0.0,0.0,0.0
968,5,False,17.735634,10.081565,0.0,0.0,0.0,21.900389,0.0,0.0
968,6,False,25.25951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,7,False,15.700242,0.0,7.417389,0.0,0.0,0.0,0.0,10.9004965
968,8,False,22.547338,11.377601,9.746643,0.0,0.0,0.0,0.0,9.073105
968,9,False,18.317038,0.0,10.28745,0.0,0.0,5.8971314,0.0,0.0
968,10,False,23.550016,11.922824,14.853048,60.53115,0.0,0.0,0.0,0.0
968,11,False,17.869379,7.140003,11.465043,24.77161,155.82724,0.0,0.0,0.0
968,12,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
968,13,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
968,14,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
968,15,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
968,16,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
968,17,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
968,18,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
968,19,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
968,20,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
968,21,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
968,22,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
968,23,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
968,24,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
968,25,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
968,26,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
968,27,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
968,28,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
968,29,False,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
968,30,False,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
968,31,True,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
968,32,True,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
968,33,True,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
968,34,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
968,35,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
968,36,True,20.189913,5.767285,8.47203,70.18185,0.0,0.0,0.0,0.0
968,37,True,18.946182,0.0,8.703175,59.15825,0.0,11.530058,0.0,0.0
969,1,False,19.102945,5.9341464,0.0,0.0,0.0,0.0,0.0,9.657158
969,2,False,22.055912,8.607861,13.555807,62.60967,0.0,0.0,0.0,0.0
969,3,False,26.440313,9.665055,7.8867407,0.0,0.0,0.0,0.0,0.0
969,4,False,17.735634,10.081565,0.0,0.0,0.0,21.900389,0.0,0.0
969,5,False,25.25951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,6,False,15.700242,0.0,7.417389,0.0,0.0,0.0,0.0,10.9004965
969,7,False,22.547338,11.377601,9.746643,0.0,0.0,0.0,0.0,9.073105
969,8,False,18.317038,0.0,10.28745,0.0,0.0,5.8971314,0.0,0.0
969,9,False,23.550016,11.922824,14.853048,60.53115,0.0,0.0,0.0,0.0
969,10,False,17.869379,7.140003,11.465043,24.77161,155.82724,0.0,0.0,0.0
969,11,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
969,12,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
969,13,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
969,14,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
969,15,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
969,16,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
969,17,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
969,18,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
969,19,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
969,20,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
969,21,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
969,22,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
969,23,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
969,24,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
969,25,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
969,26,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
969,27,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
969,28,False,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
969,29,False,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
969,30,False,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
969,31,True,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
969,32,True,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
969,33,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
969,34,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
969,35,True,20.189913,5.767285,8.47203,70.18185,0.0,0.0,0.0,0.0
969,36,True,18.946182,0.0,8.703175,59.15825,0.0,11.530058,0.0,0.0
969,37,True,14.187086,13.998407,0.0,28.06445,0.0,0.0,0.0,0.0
970,1,False,22.055912,8.607861,13.555807,62.60967,0.0,0.0,0.0,0.0
970,2,False,26.440313,9.665055,7.8867407,0.0,0.0,0.0,0.0,0.0
970,3,False,17.735634,10.081565,0.0,0.0,0.0,21.900389,0.0,0.0
970,4,False,25.25951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,5,False,15.700242,0.0,7.417389,0.0,0.0,0.0,0.0,10.9004965
970,6,False,22.547338,11.377601,9.746643,0.0,0.0,0.0,0.0,9.073105
970,7,False,18.317038,0.0,10.28745,0.0,0.0,5.8971314,0.0,0.0
970,8,False,23.550016,11.922824,14.853048,60.53115,0.0,0.0,0.0,0.0
970,9,False,17.869379,7.140003,11.465043,24.77161,155.82724,0.0,0.0,0.0
970,10,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
970,11,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
970,12,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
970,13,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
970,14,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
970,15,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
970,16,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
970,17,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
970,18,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
970,19,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
970,20,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
970,21,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
970,22,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
970,23,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
970,24,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
970,25,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
970,26,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
970,27,False,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
970,28,False,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
970,29,False,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
970,30,False,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
970,31,True,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
970,32,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
970,33,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
970,34,True,20.189913,5.767285,8.47203,70.18185,0.0,0.0,0.0,0.0
970,35,True,18.946182,0.0,8.703175,59.15825,0.0,11.530058,0.0,0.0
970,36,True,14.187086,13.998407,0.0,28.06445,0.0,0.0,0.0,0.0
970,37,True,18.092598,13.630076,14.7609215,0.0,0.0,0.0,0.0,10.68268
971,1,False,26.440313,9.665055,7.8867407,0.0,0.0,0.0,0.0,0.0
971,2,False,17.735634,10.081565,0.0,0.0,0.0,21.900389,0.0,0.0
971,3,False,25.25951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,4,False,15.700242,0.0,7.417389,0.0,0.0,0.0,0.0,10.9004965
971,5,False,22.547338,11.377601,9.746643,0.0,0.0,0.0,0.0,9.073105
971,6,False,18.317038,0.0,10.28745,0.0,0.0,5.8971314,0.0,0.0
971,7,False,23.550016,11.922824,14.853048,60.53115,0.0,0.0,0.0,0.0
971,8,False,17.869379,7.140003,11.465043,24.77161,155.82724,0.0,0.0,0.0
971,9,False,25.264763,10.473533,0.0,0.0,0.0,11.192094,0.0,0.0
971,10,False,14.548076,9.896495,0.0,57.650284,0.0,23.324858,0.0,0.0
971,11,False,26.23739,0.0,7.720244,9.422849,154.55096,0.0,0.0,0.0
971,12,False,13.352847,5.1178017,7.764166,0.0,0.0,0.0,0.0,0.0
971,13,False,25.231873,8.275357,9.195521,0.0,0.0,0.0,0.0,0.0
971,14,False,17.808727,8.729252,0.0,0.0,146.96223,0.0,0.0,0.0
971,15,False,20.935917,9.6686535,9.245592,0.0,0.0,0.0,0.0,0.0
971,16,False,19.666267,5.6544065,0.0,32.091267,0.0,24.632626,0.0,0.0
971,17,False,19.662153,8.078464,0.0,0.0,0.0,0.0,0.0,8.204983
971,18,False,19.132088,8.525663,13.111769,0.0,0.0,4.7481894,0.0,0.0
971,19,False,20.948374,7.3661146,13.949661,0.0,0.0,0.0,0.0,0.0
971,20,False,20.13491,0.0,14.382153,73.76454,0.0,0.0,0.0,0.0
971,21,False,21.397839,9.492529,11.996331,0.0,0.0,0.0,0.0,16.324898
971,22,False,15.625146,12.712899,11.073281,71.76664,0.0,0.0,0.0,0.0
971,23,False,20.56448,11.196894,0.0,0.0,0.0,15.403348,0.0,10.815727
971,24,False,19.835655,8.414557,0.0,0.0,0.0,0.0,0.0,16.937551
971,25,False,22.643759,6.311334,7.9557343,78.99008,0.0,0.0,0.0,0.0
971,26,False,24.989868,0.0,14.739852,0.0,0.0,10.244631,0.0,0.0
971,27,False,18.224419,4.9950523,7.041171,0.0,0.0,0.0,0.0,0.0
971,28,False,15.982114,9.859634,11.593247,28.431255,0.0,0.0,50.065445,0.0
971,29,False,22.862173,10.654239,6.8243427,0.0,0.0,0.0,0.0,0.0
971,30,False,23.162817,11.49443,0.0,0.0,0.0,15.187047,0.0,13.421289
971,31,True,25.947886,14.569212,0.0,52.447094,0.0,14.07971,0.0,0.0
971,32,True,18.301664,12.806362,8.354297,0.0,0.0,0.0,0.0,15.426641
971,33,True,20.189913,5.767285,8.47203,70.18185,0.0,0.0,0.0,0.0
971,34,True,18.946182,0.0,8.703175,59.15825,0.0,11.530058,0.0,0.0
971,35,True,14.187086,13.998407,0.0,28.06445,0.0,0.0,0.0,0.0
971,36,True,18.092598,13.630076,14.7609215,0.0,0.0,0.0,0.0,10.68268
971,37,True,19.2557,14.215633,0.0,0.0,0.0,21.400183,0.0,0.0
972,1,False,36.74706,27.596733,20.165522,29.840435,0.0,0.0,0.0,0.0
972,2,False,43.932144,11.412144,23.275333,87.2157,0.0,16.076868,0.0,27.749731
972,3,False,57.185505,0.0,17.283655,243.26314,0.0,0.0,0.0,0.0
972,4,False,52.98277,22.027145,28.288002,0.0,296.4481,0.0,0.0,27.907312
972,5,False,36.07732,0.0,26.626831,0.0,341.47742,0.0,0.0,17.894083
972,6,False,37.15221,0.0,0.0,113.34359,170.86554,39.23716,0.0,0.0
972,7,False,32.96076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,8,False,40.046913,0.0,31.778957,0.0,0.0,0.0,0.0,0.0
972,9,False,38.257275,25.724268,19.607244,45.516914,0.0,0.0,0.0,0.0
972,10,False,48.17315,21.650389,20.618876,0.0,0.0,0.0,0.0,37.22746
972,11,False,46.03811,21.79609,27.811117,130.96599,0.0,0.0,0.0,0.0
972,12,False,31.643568,11.3141,15.802562,0.0,0.0,0.0,53.574562,0.0
972,13,False,54.93779,27.958885,0.0,0.0,0.0,0.0,0.0,0.0
972,14,False,45.06953,17.502039,0.0,53.871265,0.0,0.0,0.0,0.0
972,15,False,31.98309,0.0,28.978214,0.0,0.0,0.0,0.0,28.86908
972,16,False,56.896786,29.002653,0.0,0.0,0.0,0.0,0.0,33.08429
972,17,False,53.630363,18.161232,28.461634,0.0,0.0,0.0,0.0,0.0
972,18,False,50.62479,19.74698,0.0,0.0,0.0,0.0,0.0,0.0
972,19,False,44.761097,15.364333,17.417555,0.0,0.0,0.0,0.0,18.687092
972,20,False,40.886227,0.0,0.0,87.501625,0.0,0.0,0.0,0.0
972,21,False,49.260494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,22,False,53.620434,26.264917,21.232113,105.78437,0.0,0.0,0.0,0.0
972,23,False,38.680393,0.0,27.39999,136.31555,0.0,0.0,0.0,0.0
972,24,False,57.149628,31.355894,19.330297,0.0,0.0,0.0,47.797073,29.914013
972,25,False,41.33405,26.87819,32.669968,0.0,0.0,0.0,0.0,15.515803
972,26,False,40.860123,0.0,17.936123,115.10215,0.0,0.0,0.0,0.0
972,27,False,31.987806,12.7377615,0.0,0.0,0.0,0.0,0.0,0.0
972,28,False,31.843092,21.611738,0.0,0.0,0.0,0.0,0.0,27.136724
972,29,False,31.324486,18.785643,30.525509,0.0,0.0,0.0,103.59894,0.0
972,30,False,46.2878,0.0,24.963192,0.0,0.0,0.0,0.0,0.0
972,31,True,46.733112,26.867338,26.764732,130.74155,0.0,19.60874,0.0,23.834824
972,32,True,46.56933,27.271986,32.484608,112.66332,226.52968,0.0,172.63437,0.0
972,33,True,50.77554,18.939484,21.525679,0.0,145.67194,0.0,0.0,0.0
972,34,True,43.27351,0.0,0.0,0.0,180.09032,47.19242,0.0,20.251503
972,35,True,39.445404,27.555626,20.150763,0.0,271.81647,35.856163,0.0,34.553406
972,36,True,45.263355,29.292608,25.59294,0.0,0.0,0.0,32.109024,0.0
972,37,True,30.725687,27.604866,19.549425,0.0,0.0,0.0,0.0,0.0
973,1,False,43.932144,11.412144,23.275333,87.2157,0.0,16.076868,0.0,27.749731
973,2,False,57.185505,0.0,17.283655,243.26314,0.0,0.0,0.0,0.0
973,3,False,52.98277,22.027145,28.288002,0.0,296.4481,0.0,0.0,27.907312
973,4,False,36.07732,0.0,26.626831,0.0,341.47742,0.0,0.0,17.894083
973,5,False,37.15221,0.0,0.0,113.34359,170.86554,39.23716,0.0,0.0
973,6,False,32.96076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,7,False,40.046913,0.0,31.778957,0.0,0.0,0.0,0.0,0.0
973,8,False,38.257275,25.724268,19.607244,45.516914,0.0,0.0,0.0,0.0
973,9,False,48.17315,21.650389,20.618876,0.0,0.0,0.0,0.0,37.22746
973,10,False,46.03811,21.79609,27.811117,130.96599,0.0,0.0,0.0,0.0
973,11,False,31.643568,11.3141,15.802562,0.0,0.0,0.0,53.574562,0.0
973,12,False,54.93779,27.958885,0.0,0.0,0.0,0.0,0.0,0.0
973,13,False,45.06953,17.502039,0.0,53.871265,0.0,0.0,0.0,0.0
973,14,False,31.98309,0.0,28.978214,0.0,0.0,0.0,0.0,28.86908
973,15,False,56.896786,29.002653,0.0,0.0,0.0,0.0,0.0,33.08429
973,16,False,53.630363,18.161232,28.461634,0.0,0.0,0.0,0.0,0.0
973,17,False,50.62479,19.74698,0.0,0.0,0.0,0.0,0.0,0.0
973,18,False,44.761097,15.364333,17.417555,0.0,0.0,0.0,0.0,18.687092
973,19,False,40.886227,0.0,0.0,87.501625,0.0,0.0,0.0,0.0
973,20,False,49.260494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,21,False,53.620434,26.264917,21.232113,105.78437,0.0,0.0,0.0,0.0
973,22,False,38.680393,0.0,27.39999,136.31555,0.0,0.0,0.0,0.0
973,23,False,57.149628,31.355894,19.330297,0.0,0.0,0.0,47.797073,29.914013
973,24,False,41.33405,26.87819,32.669968,0.0,0.0,0.0,0.0,15.515803
973,25,False,40.860123,0.0,17.936123,115.10215,0.0,0.0,0.0,0.0
973,26,False,31.987806,12.7377615,0.0,0.0,0.0,0.0,0.0,0.0
973,27,False,31.843092,21.611738,0.0,0.0,0.0,0.0,0.0,27.136724
973,28,False,31.324486,18.785643,30.525509,0.0,0.0,0.0,103.59894,0.0
973,29,False,46.2878,0.0,24.963192,0.0,0.0,0.0,0.0,0.0
973,30,False,46.733112,26.867338,26.764732,130.74155,0.0,19.60874,0.0,23.834824
973,31,True,46.56933,27.271986,32.484608,112.66332,226.52968,0.0,172.63437,0.0
973,32,True,50.77554,18.939484,21.525679,0.0,145.67194,0.0,0.0,0.0
973,33,True,43.27351,0.0,0.0,0.0,180.09032,47.19242,0.0,20.251503
973,34,True,39.445404,27.555626,20.150763,0.0,271.81647,35.856163,0.0,34.553406
973,35,True,45.263355,29.292608,25.59294,0.0,0.0,0.0,32.109024,0.0
973,36,True,30.725687,27.604866,19.549425,0.0,0.0,0.0,0.0,0.0
973,37,True,50.026207,23.613964,0.0,0.0,0.0,21.083643,98.300644,0.0
974,1,False,57.185505,0.0,17.283655,243.26314,0.0,0.0,0.0,0.0
974,2,False,52.98277,22.027145,28.288002,0.0,296.4481,0.0,0.0,27.907312
974,3,False,36.07732,0.0,26.626831,0.0,341.47742,0.0,0.0,17.894083
974,4,False,37.15221,0.0,0.0,113.34359,170.86554,39.23716,0.0,0.0
974,5,False,32.96076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,6,False,40.046913,0.0,31.778957,0.0,0.0,0.0,0.0,0.0
974,7,False,38.257275,25.724268,19.607244,45.516914,0.0,0.0,0.0,0.0
974,8,False,48.17315,21.650389,20.618876,0.0,0.0,0.0,0.0,37.22746
974,9,False,46.03811,21.79609,27.811117,130.96599,0.0,0.0,0.0,0.0
974,10,False,31.643568,11.3141,15.802562,0.0,0.0,0.0,53.574562,0.0
974,11,False,54.93779,27.958885,0.0,0.0,0.0,0.0,0.0,0.0
974,12,False,45.06953,17.502039,0.0,53.871265,0.0,0.0,0.0,0.0
974,13,False,31.98309,0.0,28.978214,0.0,0.0,0.0,0.0,28.86908
974,14,False,56.896786,29.002653,0.0,0.0,0.0,0.0,0.0,33.08429
974,15,False,53.630363,18.161232,28.461634,0.0,0.0,0.0,0.0,0.0
974,16,False,50.62479,19.74698,0.0,0.0,0.0,0.0,0.0,0.0
974,17,False,44.761097,15.364333,17.417555,0.0,0.0,0.0,0.0,18.687092
974,18,False,40.886227,0.0,0.0,87.501625,0.0,0.0,0.0,0.0
974,19,False,49.260494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,20,False,53.620434,26.264917,21.232113,105.78437,0.0,0.0,0.0,0.0
974,21,False,38.680393,0.0,27.39999,136.31555,0.0,0.0,0.0,0.0
974,22,False,57.149628,31.355894,19.330297,0.0,0.0,0.0,47.797073,29.914013
974,23,False,41.33405,26.87819,32.669968,0.0,0.0,0.0,0.0,15.515803
974,24,False,40.860123,0.0,17.936123,115.10215,0.0,0.0,0.0,0.0
974,25,False,31.987806,12.7377615,0.0,0.0,0.0,0.0,0.0,0.0
974,26,False,31.843092,21.611738,0.0,0.0,0.0,0.0,0.0,27.136724
974,27,False,31.324486,18.785643,30.525509,0.0,0.0,0.0,103.59894,0.0
974,28,False,46.2878,0.0,24.963192,0.0,0.0,0.0,0.0,0.0
974,29,False,46.733112,26.867338,26.764732,130.74155,0.0,19.60874,0.0,23.834824
974,30,False,46.56933,27.271986,32.484608,112.66332,226.52968,0.0,172.63437,0.0
974,31,True,50.77554,18.939484,21.525679,0.0,145.67194,0.0,0.0,0.0
974,32,True,43.27351,0.0,0.0,0.0,180.09032,47.19242,0.0,20.251503
974,33,True,39.445404,27.555626,20.150763,0.0,271.81647,35.856163,0.0,34.553406
974,34,True,45.263355,29.292608,25.59294,0.0,0.0,0.0,32.109024,0.0
974,35,True,30.725687,27.604866,19.549425,0.0,0.0,0.0,0.0,0.0
974,36,True,50.026207,23.613964,0.0,0.0,0.0,21.083643,98.300644,0.0
974,37,True,44.940704,27.39899,28.082428,0.0,0.0,0.0,0.0,0.0
975,1,False,52.98277,22.027145,28.288002,0.0,296.4481,0.0,0.0,27.907312
975,2,False,36.07732,0.0,26.626831,0.0,341.47742,0.0,0.0,17.894083
975,3,False,37.15221,0.0,0.0,113.34359,170.86554,39.23716,0.0,0.0
975,4,False,32.96076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,5,False,40.046913,0.0,31.778957,0.0,0.0,0.0,0.0,0.0
975,6,False,38.257275,25.724268,19.607244,45.516914,0.0,0.0,0.0,0.0
975,7,False,48.17315,21.650389,20.618876,0.0,0.0,0.0,0.0,37.22746
975,8,False,46.03811,21.79609,27.811117,130.96599,0.0,0.0,0.0,0.0
975,9,False,31.643568,11.3141,15.802562,0.0,0.0,0.0,53.574562,0.0
975,10,False,54.93779,27.958885,0.0,0.0,0.0,0.0,0.0,0.0
975,11,False,45.06953,17.502039,0.0,53.871265,0.0,0.0,0.0,0.0
975,12,False,31.98309,0.0,28.978214,0.0,0.0,0.0,0.0,28.86908
975,13,False,56.896786,29.002653,0.0,0.0,0.0,0.0,0.0,33.08429
975,14,False,53.630363,18.161232,28.461634,0.0,0.0,0.0,0.0,0.0
