mean_makanan,std_makanan,max_makanan,zero_pct_makanan,trend_makanan,mean7_last_makanan,spike_last7_makanan,rasio_akhir_awal_makanan,mean_minuman,std_minuman,max_minuman,zero_pct_minuman,trend_minuman,mean7_last_minuman,spike_last7_minuman,rasio_akhir_awal_minuman,mean_transportasi,std_transportasi,max_transportasi,zero_pct_transportasi,trend_transportasi,mean7_last_transportasi,spike_last7_transportasi,rasio_akhir_awal_transportasi,mean_belanja,std_belanja,max_belanja,zero_pct_belanja,trend_belanja,mean7_last_belanja,spike_last7_belanja,rasio_akhir_awal_belanja,mean_tagihan,std_tagihan,max_tagihan,zero_pct_tagihan,trend_tagihan,mean7_last_tagihan,spike_last7_tagihan,rasio_akhir_awal_tagihan,mean_hiburan,std_hiburan,max_hiburan,zero_pct_hiburan,trend_hiburan,mean7_last_hiburan,spike_last7_hiburan,rasio_akhir_awal_hiburan,mean_kesehatan,std_kesehatan,max_kesehatan,zero_pct_kesehatan,trend_kesehatan,mean7_last_kesehatan,spike_last7_kesehatan,rasio_akhir_awal_kesehatan,mean_lain_lain,std_lain_lain,max_lain_lain,zero_pct_lain_lain,trend_lain_lain,mean7_last_lain_lain,spike_last7_lain_lain,rasio_akhir_awal_lain_lain,total_mean_30hari,total_std_30hari,total_mean_7hari,total_trend
21.21109,3.9383438,28.577442,0.0,1.4333401,22.111408,0.0,0.96823984,7.467467,4.7271557,15.222027,0.23333333333333334,-2.38233,7.308117,0.0,0.9733849,5.648845,5.7615595,16.345812,0.4666666666666667,3.6297178,8.757231,1.0,1.2172954,26.841795,31.918634,115.82038,0.4666666666666667,7.2519608,31.506151,1.0,0.9202706,7.6597652,29.38953,140.09662,0.9333333333333333,32.827564,32.827564,1.0,0.0,5.8176866,7.50501,24.230003,0.5666666666666667,-6.3610535,3.470124,1.0,1.2734861,1.7687668,9.5251,53.063004,0.9666666666666667,7.580429,7.580429,1.0,0.0,1.2087595,3.7162383,14.906791,0.9,-0.56763446,1.2416112,1.0,0.5830416,77.62418,53.234325,114.802635,43.411995
21.213482,3.9383793,28.577442,0.0,-0.5809498,21.570353,0.0,0.97695476,7.76732,4.879379,15.222027,0.23333333333333334,-1.3527822,8.073108,0.0,1.1438832,5.7203803,5.822932,16.345812,0.4666666666666667,2.176445,8.0974045,1.0,1.5152688,26.841795,31.918633,115.82038,0.4666666666666667,7.2519608,31.506151,1.0,0.7140132,13.110333,40.519085,163.51703,0.9,56.18714,56.18714,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-5.530357,4.300821,1.0,1.4966763,1.7687668,9.5251,53.063004,0.9666666666666667,7.580429,7.580429,1.0,0.0,1.2087595,3.7162383,14.906791,0.9,-0.56763446,1.2416112,1.0,0.5830416,82.83469,58.68438,138.55702,65.16425
21.2109,3.9360871,28.577442,0.0,-1.8994427,21.30365,0.0,1.0362,7.76732,4.8793793,15.222027,0.23333333333333334,-1.2264137,7.0490046,0.0,0.87969065,5.776693,5.8442774,16.345812,0.4666666666666667,-0.018224716,7.125891,1.0,1.9191266,27.6839,31.530256,115.82038,0.43333333333333335,-4.409006,27.48018,1.0,0.718583,13.110333,40.519085,163.51703,0.9,56.18714,56.18714,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-3.978356,4.300821,1.0,0.952505,4.358811,16.616459,77.701324,0.9333333333333333,18.680618,18.680618,1.0,0.0,1.6707863,4.3455796,14.906791,0.8666666666666667,1.4124798,3.2217255,1.0,1.5128728,86.78259,59.10441,145.34903,64.748795
21.02493,4.022434,28.577442,0.0,-3.659874,20.018782,0.0,1.0025332,7.956443,4.9771733,15.222027,0.23333333333333334,2.5804033,8.941448,0.0,0.92572975,5.7939816,5.8636665,16.345812,0.4666666666666667,1.7831779,8.927294,1.0,2.5941792,26.756163,31.91931,115.82038,0.4666666666666667,1.4915543,27.48018,1.0,0.6750298,17.68466,46.137444,163.51703,0.8666666666666667,75.7914,75.7914,1.0,0.0,5.2038493,6.681912,19.055494,0.5666666666666667,-3.6979215,3.469052,1.0,0.8157071,5.63862,17.676235,77.701324,0.9,24.165514,24.165514,1.0,0.0,1.6707864,4.3455796,14.906791,0.8666666666666667,3.2217255,3.2217255,1.0,1.5128728,91.72942,63.502502,172.0154,101.67599
20.838167,3.7908382,28.025347,0.0,-3.142414,20.627096,0.0,1.0424008,8.092653,5.0444965,15.222027,0.23333333333333334,3.590176,9.497621,0.0,0.98632175,5.4493213,5.89016,16.345812,0.5,-2.2521873,6.909611,1.0,2.9961455,25.827686,32.276978,115.82038,0.5,-10.957487,19.930725,1.0,0.6842302,17.68466,46.137444,163.51703,0.8666666666666667,35.763786,55.777588,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-1.7673752,3.469052,1.0,0.5985817,5.63862,17.676233,77.701324,0.9,24.165514,24.165514,1.0,0.0,1.6707864,4.345579,14.906791,0.8666666666666667,0.7385031,1.9801143,1.0,1.5128728,90.40575,64.24221,142.35733,46.13852
21.048403,3.743303,28.025347,0.0,-2.2886295,21.03458,0.0,1.0369002,8.472952,4.8462234,15.222027,0.2,5.2200294,11.127474,0.0,1.0371369,5.500575,5.9225845,16.345812,0.5,0.1477251,8.335356,1.0,4.1123285,22.748323,30.114986,115.82038,0.5333333333333333,-10.29767,14.970125,1.0,0.72082096,17.68466,46.13744,163.51703,0.8666666666666667,35.763786,55.777588,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-5.0965104,0.8306966,0.0,0.5985817,5.63862,17.676235,77.701324,0.9,9.004658,16.585087,1.0,0.0,2.0413046,4.6505027,14.906791,0.8333333333333334,2.326438,3.5680492,1.0,2.2585425,88.3387,64.32635,132.22896,34.779823
20.681837,3.6906295,28.025347,0.0,-3.065672,20.422613,0.0,1.0300176,8.200694,5.0795355,15.222027,0.23333333333333334,2.326882,9.056019,0.0,1.1496693,5.616028,6.0158834,16.345812,0.5,1.8782845,10.065915,1.0,5.2693734,22.748323,30.114986,115.82038,0.5333333333333333,-10.29767,14.970125,1.0,0.72082096,17.68466,46.137444,163.51703,0.8666666666666667,35.763786,55.777588,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-2.6394274,0.8306966,0.0,0.42459765,5.63862,17.676233,77.701324,0.9,9.004658,16.585087,1.0,0.0,2.0413046,4.6505027,14.906791,0.8333333333333334,2.326438,3.5680492,1.0,2.2585425,87.81532,64.749756,131.2761,35.29728
20.515562,3.6545622,28.025347,0.0,-1.6153717,20.496037,0.0,1.0811065,8.092629,5.077285,15.222027,0.23333333333333334,1.0326691,8.340786,0.0,1.1055504,6.1406965,6.1871467,16.345812,0.4666666666666667,1.3821259,10.139357,1.0,3.211211,24.187689,30.025116,115.82038,0.5,-21.728413,9.777739,0.0,0.6846033,17.68466,46.13744,163.51703,0.8666666666666667,10.136265,42.96383,1.0,0.0,5.2038493,6.6819115,19.055494,0.5666666666666667,-2.6394274,0.8306966,0.0,0.42459765,5.63862,17.676233,77.701324,0.9,9.004658,16.585087,1.0,0.0,2.0413046,4.6505027,14.906791,0.8333333333333334,2.326438,3.5680492,1.0,1.6755011,89.505005,63.97393,112.701584,-2.1010513
20.599293,3.7492232,28.025347,0.0,-0.40402985,21.166323,0.0,1.137275,8.261734,5.185464,15.222027,0.23333333333333334,0.1880703,8.261178,0.0,1.1905352,6.4430075,6.100684,16.345812,0.43333333333333335,1.6622772,9.759682,1.0,2.8114371,23.663544,29.457417,115.82038,0.5,-14.831856,16.674295,1.0,0.96738625,17.68466,46.13744,163.51703,0.8666666666666667,-36.58289,19.604252,1.0,0.0,4.5686655,6.2250733,18.468489,0.6,-4.300821,0.0,0.0,0.118670955,5.63862,17.676233,77.701324,0.9,9.004658,16.585087,1.0,0.0,2.0413046,4.6505027,14.906791,0.8333333333333334,2.326438,3.5680492,1.0,1.6755011,88.900826,63.811287,95.61886,-42.938164
20.793657,3.7551463,28.025347,0.0,-0.2712059,21.032444,0.0,1.1303711,8.274104,5.199783,15.222027,0.23333333333333334,3.2785025,10.327507,0.0,1.200146,6.83565,6.0522423,16.345812,0.4,3.058765,10.184656,1.0,3.1590428,22.623135,29.722437,115.82038,0.5333333333333333,-14.414912,13.0652685,1.0,0.92154324,17.684658,46.13744,163.51703,0.8666666666666667,-36.58289,19.604252,1.0,0.0,4.5686655,6.2250733,18.468489,0.6,-4.300821,0.0,0.0,0.09287783,5.63862,17.676233,77.701324,0.9,-13.195721,5.484897,1.0,0.0,1.8229985,4.1703744,13.860801,0.8333333333333334,-0.43984604,2.7818794,1.0,2.6320326,88.241486,64.02125,82.4809,-62.868126
20.838224,3.8358808,28.359823,0.0,2.7106686,22.72945,0.0,1.2430334,8.560615,5.339461,15.284044,0.23333333333333334,1.6770506,10.618499,0.0,1.1712465,6.785853,6.040588,16.345812,0.4,0.5243454,9.451639,1.0,3.985782,21.244656,26.107243,79.527695,0.5333333333333333,-3.7769127,23.703268,1.0,1.652654,17.684658,46.13744,163.51703,0.8666666666666667,-75.7914,0.0,0.0,0.0,4.5686655,6.2250733,18.468489,0.6,-3.469052,0.0,0.0,0.07638928,5.63862,17.676233,77.701324,0.9,-24.165514,0.0,0.0,0.0,2.2365396,4.565492,13.860801,0.8,1.3324733,4.5541987,1.0,3.611623,87.55783,63.373524,71.05706,-100.958336
20.992678,3.7667046,28.359823,0.0,1.895958,22.523054,0.0,1.1997228,8.501756,5.355616,15.284044,0.23333333333333334,0.2117672,9.709388,0.0,1.1830332,7.0613317,5.911917,16.345812,0.36666666666666664,3.722649,10.63226,1.0,3.0201616,21.244656,26.107243,79.527695,0.5333333333333333,3.772543,23.703268,1.0,1.0075608,17.684658,46.13744,163.51703,0.8666666666666667,-55.777588,0.0,0.0,0.0,4.150285,6.094925,18.468489,0.6333333333333333,-3.469052,0.0,0.0,0.0,5.63862,17.676233,77.701324,0.9,-24.165514,0.0,0.0,0.0,2.2365396,4.5654926,13.860801,0.8,2.5740843,4.5541987,1.0,3.611623,87.51052,63.41147,71.12218,-71.23515
20.961027,3.8029323,28.359823,0.0,0.47774696,21.512327,0.0,1.141981,8.437505,5.329612,15.284044,0.23333333333333334,-1.6667719,9.460702,0.0,1.3536613,7.0613317,5.9119167,16.345812,0.36666666666666664,0.8711586,9.206514,1.0,2.7427115,22.240652,27.08358,79.527695,0.5333333333333333,17.69787,32.667995,1.0,1.4576665,17.684658,46.13744,163.51703,0.8666666666666667,-55.777588,0.0,0.0,0.0,4.1502852,6.094925,18.468489,0.6333333333333333,-0.8306966,0.0,0.0,0.0,5.63862,17.676233,77.701324,0.9,-16.585087,0.0,0.0,0.0,2.4000452,4.570299,13.860801,0.7666666666666667,0.09895325,3.6670024,1.0,2.9044907,88.57412,63.235107,76.51454,-55.714417
20.993269,3.7813792,28.359823,0.0,1.5219021,21.944515,0.0,1.0960008,8.486815,5.346455,15.284044,0.23333333333333334,1.9797068,11.035726,0.0,1.3594651,7.0613317,5.911917,16.345812,0.36666666666666664,-2.5899587,7.4759564,1.0,1.7319524,22.240654,27.08358,79.527695,0.5333333333333333,17.69787,32.667995,1.0,1.1864643,17.684658,46.13744,163.51703,0.8666666666666667,-55.777588,0.0,0.0,0.0,4.3575077,6.234595,18.468489,0.6333333333333333,0.8146335,1.6453301,1.0,0.12925957,5.63862,17.676233,77.701324,0.9,-16.585087,0.0,0.0,0.0,2.4000452,4.570299,13.860801,0.7666666666666667,0.09895325,3.6670024,1.0,2.9044907,88.8629,62.999104,78.43653,-52.83956
21.302467,3.9216444,28.359823,0.0,2.6816063,23.177643,0.0,1.0815921,8.789912,5.4873734,15.703287,0.23333333333333334,3.9909163,12.331702,0.0,1.3547951,7.0613317,5.9119167,16.345812,0.36666666666666664,-4.911981,5.2273755,0.0,1.2546916,21.475386,27.375275,79.527695,0.5666666666666667,16.721546,26.499285,1.0,1.3469012,17.684658,46.13744,163.51703,0.8666666666666667,-42.96383,0.0,0.0,0.0,3.911255,6.0486255,18.468489,0.6666666666666666,0.8146335,1.6453301,1.0,0.15211482,5.63862,17.676233,77.701324,0.9,-16.585087,0.0,0.0,0.0,2.6684766,4.6571183,13.860801,0.7333333333333333,1.2493727,4.817422,1.0,3.5403466,88.5321,63.169247,73.69875,-39.00283
21.47364,3.7449875,28.359823,0.0,1.154316,22.320639,0.0,1.0079248,9.02748,5.2508645,15.703287,0.2,3.0891914,11.350369,0.0,1.1885958,7.5922227,5.968809,16.345812,0.3333333333333333,-3.5526738,6.207008,1.0,1.0727315,21.475386,27.375275,79.527695,0.5666666666666667,2.9284325,19.602728,1.0,1.0244223,17.684658,46.13744,163.51703,0.8666666666666667,-19.604252,0.0,0.0,0.0,3.9112551,6.0486255,18.468489,0.6666666666666666,1.6453301,1.6453301,1.0,0.15211482,5.63862,17.676233,77.701324,0.9,-16.585087,0.0,0.0,0.0,3.1319716,5.044313,13.904845,0.7,3.2357795,6.8038287,1.0,3.7605882,89.93523,61.97352,67.92991,-27.68895
21.723204,3.8184195,28.359823,0.0,1.6779613,22.710405,0.0,1.0259333,9.395753,4.985534,15.703287,0.16666666666666666,0.5348463,10.862353,0.0,1.3198087,7.608076,5.968058,16.345812,0.3333333333333333,-4.5810847,5.6035714,1.0,1.1174793,21.475384,27.375275,79.527695,0.5666666666666667,6.5374594,19.602728,1.0,1.0244223,17.684658,46.13744,163.51703,0.8666666666666667,-19.604252,0.0,0.0,0.0,3.681377,6.0618415,18.468489,0.7,1.6453301,1.6453301,1.0,0.1543035,5.63862,17.676233,77.701324,0.9,-5.484897,0.0,0.0,0.0,3.3989022,5.0832434,13.904845,0.6666666666666666,3.9719925,6.753872,1.0,4.39289,90.60597,61.45983,67.17826,-15.302643
22.03199,3.6136253,28.359823,0.0,-0.63547707,22.093973,0.0,1.0308341,9.488122,5.040704,15.703287,0.16666666666666666,0.03494358,10.653442,0.0,1.4464209,7.5413365,5.9432273,16.345812,0.3333333333333333,-3.660808,5.790831,1.0,0.96751076,25.213135,31.52806,112.13242,0.5333333333333333,1.2803783,24.983646,1.0,1.0780848,17.684658,46.13744,163.51703,0.8666666666666667,0.0,0.0,0.0,0.0,3.681377,6.0618415,18.468489,0.7,1.6453301,1.6453301,1.0,0.1543035,5.63862,17.676233,77.701324,0.9,0.0,0.0,0.0,0.0,3.3989022,5.0832434,13.904845,0.6666666666666666,0.42735386,4.9815526,1.0,2.6051097,94.67814,61.794445,70.14877,-0.90828705
22.277348,3.660412,28.359823,0.0,0.28503036,22.808084,0.0,1.0276072,9.504554,5.060135,15.714995,0.16666666666666666,2.3061142,12.015502,0.0,1.8029305,7.306572,6.0954304,16.345812,0.36666666666666664,-6.0220504,4.61021,1.0,0.9323464,25.213135,31.52806,112.13242,0.5333333333333333,1.2803783,24.983646,1.0,0.80230314,17.684658,46.13744,163.51703,0.8666666666666667,0.0,0.0,0.0,0.0,3.3192432,5.9453225,18.468489,0.7333333333333333,1.6453301,1.6453301,1.0,0.1400364,5.63862,17.676233,77.701324,0.9,0.0,0.0,0.0,0.0,3.3989022,5.0832434,13.904845,0.6666666666666666,0.42735386,4.9815526,1.0,2.6051097,94.34303,62.050095,71.04433,-0.07785034
22.216536,3.677207,28.359823,0.0,1.8888378,23.401165,0.0,1.0214341,9.307748,5.01943,15.714995,0.16666666666666666,2.244547,11.705249,0.0,1.6706824,7.306572,6.095431,16.345812,0.36666666666666664,-4.5963044,4.61021,1.0,0.74867576,23.836336,31.69673,112.13242,0.5666666666666667,-16.649078,16.018917,1.0,0.9252693,17.684658,46.13744,163.51703,0.8666666666666667,0.0,0.0,0.0,0.0,2.86565,5.655076,18.468489,0.7666666666666667,1.6453301,1.6453301,1.0,0.16779958,5.63862,17.676233,77.701324,0.9,0.0,0.0,0.0,0.0,2.9767447,4.8150167,13.904845,0.7,0.6138122,4.2808146,1.0,5.439603,91.83287,63.157448,61.661686,-14.852856
16.627413,3.3407784,21.156492,0.0,-1.1677494,15.943956,0.0,0.90635884,6.522978,3.6949193,11.601547,0.16666666666666666,3.1362004,8.507742,0.0,1.4507636,5.000389,4.3657436,11.395391,0.4,-0.6295929,5.672146,1.0,2.1468294,13.559141,22.089666,78.45485,0.6666666666666666,14.498432,27.839022,1.0,4.258151,10.55475,27.76793,97.40593,0.8666666666666667,0.0,0.0,0.0,0.0,1.1161174,3.0483963,12.148319,0.8666666666666667,-0.57535994,0.0,0.0,0.0,3.7468317,12.865565,62.403683,0.9,10.913076,10.913076,1.0,0.0,2.4193118,3.8136013,12.986264,0.6666666666666666,-0.9882585,1.9624485,1.0,0.78318524,59.546936,37.28001,70.83839,25.186745
16.7083,3.2819526,21.156492,0.0,-0.06397629,16.20392,0.0,0.90879995,6.379597,3.858195,11.601547,0.2,0.506701,7.192992,0.0,1.3973302,5.000389,4.3657436,11.395391,0.4,-0.6295929,5.672146,1.0,1.4103397,13.559141,22.089666,78.45485,0.6666666666666666,-7.917238,16.631187,1.0,3.5197625,11.252427,30.0819,117.30347,0.8666666666666667,16.757639,16.757639,1.0,0.53254557,1.1161174,3.0483963,12.148319,0.8666666666666667,-0.57535994,0.0,0.0,0.0,3.7468317,12.865565,62.403683,0.9,10.913076,10.913076,1.0,0.0,2.265073,3.8147585,12.986264,0.7,-0.9882585,1.9624485,1.0,0.60503787,60.027874,38.119118,75.3334,18.00298
16.642721,3.238819,21.156492,0.0,1.5800877,16.856556,0.0,0.89850026,6.40281,3.8462968,11.601547,0.2,-1.2982764,6.312581,0.0,1.3571278,5.0668564,4.39974,11.395391,0.4,0.045103073,6.014529,1.0,1.3486673,14.801815,22.339138,78.45485,0.6333333333333333,-11.660112,15.396454,1.0,4.193111,12.524123,30.384212,117.30347,0.8333333333333334,22.207766,22.207766,1.0,0.70574665,1.1161174,3.0483963,12.148319,0.8666666666666667,-0.57535994,0.0,0.0,0.0,3.7468317,12.865565,62.403683,0.9,10.913076,10.913076,1.0,0.0,2.5827289,4.0049477,12.986264,0.6666666666666666,0.37312317,3.3238301,1.0,1.0247623,62.884007,38.973927,81.024796,21.585411
16.49747,3.225587,21.156492,0.0,0.20812511,15.93217,0.0,0.94690543,6.5180373,3.8283844,11.601547,0.2,1.0228682,7.3971972,0.0,1.2579389,5.313806,4.3155236,11.395391,0.36666666666666664,0.64696074,6.063194,1.0,1.3703654,16.796999,23.56723,78.45485,0.6,-8.709024,21.147394,1.0,5.2742105,12.524123,30.384212,117.30347,0.8333333333333334,22.207766,22.207766,1.0,0.70574665,1.1161174,3.0483963,12.148319,0.8666666666666667,0.0,0.0,0.0,0.0,3.7468317,12.865564,62.403683,0.9,6.916548,8.914812,1.0,0.0,2.773762,4.2610826,12.986264,0.6666666666666666,2.6805067,4.3417344,1.0,1.979905,65.287155,39.00441,86.00427,24.973755
16.542912,3.1737804,21.156492,0.0,0.17370033,15.614947,0.0,0.92951125,6.244074,3.9876306,11.601547,0.23333333333333334,-1.1626143,5.7930217,0.0,1.0356652,5.067172,4.399908,11.395391,0.4,-2.204577,4.637425,1.0,1.6774534,16.796999,23.567232,78.45485,0.6,-14.539232,16.50825,1.0,1.8018862,9.277258,26.033108,117.30347,0.8666666666666667,22.207766,22.207766,1.0,1.2652617,1.4817864,3.5148482,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.5577618,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,0.0,2.4919434,4.154292,12.986264,0.7,0.9685879,3.485775,1.0,3.861607,61.64898,37.518333,69.81434,-3.9022903
16.337582,3.2168105,21.156492,0.0,-0.88586235,15.200727,0.0,0.96249247,6.024405,3.8803015,11.601547,0.23333333333333334,-2.4626145,4.8515296,0.0,0.98313963,4.8258452,4.4720783,11.395391,0.43333333333333335,-1.1984072,4.637425,1.0,1.4098154,14.951486,22.623638,78.45485,0.6333333333333333,-8.69906,16.50825,1.0,2.654421,7.5186,24.788595,117.30347,0.9,22.207766,22.207766,1.0,2.2174938,1.4817864,3.5148482,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.5577618,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,0.0,2.932802,4.5494275,13.22576,0.6666666666666666,3.9535089,5.3751693,1.0,2.4088445,57.81934,34.49916,70.348015,3.5694046
16.468874,3.1292431,21.156492,0.0,1.1495686,15.944054,0.0,0.8945622,6.047064,3.884049,11.601547,0.23333333333333334,-4.334097,4.417053,0.0,1.0571976,5.081466,4.407633,11.395391,0.4,-1.70047,4.1201944,0.0,1.1067555,14.951486,22.62364,78.45485,0.6333333333333333,-8.69906,16.50825,1.0,2.3440723,7.5186,24.788595,117.30347,0.9,22.207766,22.207766,1.0,2.2174938,1.4817864,3.5148482,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.37242222,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,1.7327898,2.932802,4.5494275,13.22576,0.6666666666666666,2.8719325,4.834381,1.0,2.208356,58.22891,34.102436,69.59885,2.1497116
16.222271,3.0727322,21.156492,0.0,-1.1077776,14.836179,0.0,0.88667786,6.0938163,3.877199,11.601547,0.23333333333333334,-4.173544,4.334198,0.0,1.0580841,5.081466,4.407633,11.395391,0.4,-2.336511,3.335635,0.0,0.8863279,14.951486,22.62364,78.45485,0.6333333333333333,-13.962485,13.876536,1.0,1.829849,8.8854065,28.97817,117.30347,0.9,38.080315,38.080315,1.0,0.0,1.4817864,3.514848,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.37242222,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,0.0,2.932802,4.5494275,13.22576,0.6666666666666666,2.8719325,4.834381,1.0,1.9049977,59.395866,35.91417,80.864395,10.026009
16.233732,3.0799494,21.156492,0.0,-0.9585676,15.245353,0.0,0.8912015,6.242293,3.7232249,11.601547,0.2,-2.222464,4.970528,0.0,0.8638235,4.976651,4.3451843,11.395391,0.4,-1.4701791,4.201967,0.0,1.043471,16.181576,22.779955,78.45485,0.6,2.51717,19.148357,1.0,1.6659093,8.8854065,28.97817,117.30347,0.9,4.565037,21.322676,1.0,0.0,1.4817864,3.5148482,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.37242222,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,0.0,2.932802,4.5494275,13.22576,0.6666666666666666,2.8719325,4.834381,1.0,1.9049977,60.68108,35.42566,71.29041,-4.042984
16.17846,3.047544,21.156492,0.0,-1.7059364,15.1506195,0.0,0.93087965,6.3744855,3.7530897,11.601547,0.2,-0.7176404,5.5949407,0.0,0.8016333,5.1903424,4.251817,11.395391,0.36666666666666664,-2.0785048,3.9360244,0.0,0.7483415,16.181576,22.779955,78.45485,0.6,-1.573843,13.822611,1.0,1.6659093,8.8854065,28.97817,117.30347,0.9,-6.3352194,15.872546,1.0,0.0,1.4817864,3.5148482,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.32762593,3.7468317,12.865564,62.403683,0.9,-10.913076,0.0,0.0,0.0,2.932802,4.5494275,13.22576,0.6666666666666666,0.14916945,3.4729996,1.0,1.0336953,60.971687,35.15832,59.416893,-21.607903
16.149109,3.0232816,21.156492,0.0,-0.2748413,15.657329,0.0,0.92144066,6.22079,3.9131637,11.601547,0.23333333333333334,-2.8868723,4.510325,0.0,0.6675117,5.1903424,4.2518167,11.395391,0.36666666666666664,-3.1855288,2.877665,0.0,0.6488694,16.181576,22.779955,78.45485,0.6,-15.875574,5.2718196,1.0,1.1589569,8.8854065,28.97817,117.30347,0.9,-6.3352194,15.872546,1.0,0.0,1.4817864,3.514848,12.148319,0.8333333333333334,1.5671527,1.5671527,1.0,0.32762593,3.7468317,12.865564,62.403683,0.9,-8.914812,0.0,0.0,0.0,2.6362758,4.439688,13.22576,0.7,-2.4523401,1.8893944,1.0,1.4193854,60.49212,35.63665,47.646233,-38.35804
16.123257,3.0155566,21.156492,0.0,0.48477268,16.09972,0.0,0.96414214,6.4412913,3.738913,11.601547,0.2,-0.3376932,5.4553285,0.0,0.67705905,5.150768,4.2052674,11.395391,0.36666666666666664,-0.3953638,4.242061,0.0,0.88080263,16.181576,22.779957,78.45485,0.6,-11.236429,5.2718196,1.0,0.856281,8.8854065,28.978172,117.30347,0.9,-6.3352194,15.872546,1.0,0.0,1.2311298,3.339058,12.148319,0.8666666666666667,-1.5671527,0.0,0.0,0.42251363,3.7468317,12.865564,62.403683,0.9,0.0,0.0,0.0,0.0,2.6362758,4.439688,13.22576,0.7,-1.5963806,1.8893944,1.0,1.0739503,60.396538,35.706833,48.83087,-20.983467
16.030182,2.958372,21.156492,0.0,1.4454212,16.646149,0.0,0.9515592,6.5150027,3.8101828,11.601547,0.2,1.5283709,6.3799005,0.0,0.86868846,5.301285,4.3065224,11.395391,0.36666666666666664,1.0827475,5.7201724,0.0,0.8312855,16.63539,22.587872,78.45485,0.5666666666666667,-9.2915125,7.216737,1.0,0.70509624,8.8854065,28.978172,117.30347,0.9,-6.3352194,15.872546,1.0,0.0,1.2311298,3.339058,12.148319,0.8666666666666667,-1.5671527,0.0,0.0,0.42251366,3.7468317,12.865564,62.403683,0.9,0.0,0.0,0.0,0.0,2.6362758,4.439688,13.22576,0.7,-5.3751693,0.0,0.0,0.77152145,60.981503,35.414795,51.835506,-18.512508
16.192394,2.851581,21.156492,0.0,0.75577354,16.699827,0.0,0.9558102,6.2598567,3.9779346,11.601547,0.23333333333333334,0.96031713,5.3773704,0.0,0.7435741,5.6434555,4.2794375,11.395391,0.3333333333333333,1.9709086,6.091103,0.0,0.79083717,16.63539,22.587872,78.45485,0.5666666666666667,-9.2915125,7.216737,1.0,0.32271984,8.8854065,28.978172,117.30347,0.9,-6.3352194,15.872546,1.0,0.0,1.0095129,2.7811418,10.970069,0.8666666666666667,-0.7814649,0.78568786,1.0,1.1921304,3.7468317,12.865564,62.403683,0.9,0.0,0.0,0.0,0.0,2.6362755,4.439688,13.22576,0.7,-4.834381,0.0,0.0,0.41972604,61.00913,35.392162,52.043274,-17.555573
16.360552,2.9377835,21.156492,0.0,2.853013,17.689192,0.0,1.0057149,5.8731384,4.0036836,11.351779,0.26666666666666666,0.15701294,4.491211,0.0,0.7714099,5.9376836,4.183682,11.395391,0.3,4.016446,7.352081,0.0,0.9295988,14.530339,21.04472,78.45485,0.6,-6.6597996,7.216737,1.0,0.29397964,8.8854065,28.978172,117.30347,0.9,-38.080315,0.0,0.0,0.0,1.2329271,2.9548557,10.970069,0.8333333333333334,0.17602444,1.7431772,1.0,0.883228,3.7468317,12.865564,62.403683,0.9,0.0,0.0,0.0,0.0,2.6362758,4.439688,13.22576,0.7,-4.834381,0.0,0.0,0.41972604,59.20316,35.24923,38.492397,-42.371998
16.420496,2.8734033,21.156492,0.0,1.8484068,17.09376,0.0,1.0091853,5.8793793,4.007628,11.351779,0.26666666666666666,0.09882641,5.0693545,0.0,0.79726136,5.6263437,4.265626,11.395391,0.3333333333333333,2.283782,6.485749,0.0,0.9831451,16.181479,21.770586,78.45485,0.5666666666666667,-10.12713,9.021228,1.0,0.45945197,8.8854065,28.978172,117.30347,0.9,-21.322676,0.0,0.0,0.0,1.2329271,2.9548557,10.970069,0.8333333333333334,0.17602444,1.7431772,1.0,0.883228,3.7468317,12.865564,62.403683,0.9,0.0,0.0,0.0,0.0,2.2744253,4.1904297,13.22576,0.7333333333333333,-4.834381,0.0,0.0,0.0,60.24729,35.15483,39.413265,-31.877148
