belanja_daily_avg,belanja_pct_used,belanja_pred_vs_sisa,belanja_proj_pct,days_remaining,hiburan_daily_avg,hiburan_pct_used,hiburan_pred_vs_sisa,hiburan_proj_pct,kesehatan_daily_avg,kesehatan_pct_used,kesehatan_pred_vs_sisa,kesehatan_proj_pct,lain_lain_daily_avg,lain_lain_pct_used,lain_lain_pred_vs_sisa,lain_lain_proj_pct,makanan_daily_avg,makanan_pct_used,makanan_pred_vs_sisa,makanan_proj_pct,minuman_daily_avg,minuman_pct_used,minuman_pred_vs_sisa,minuman_proj_pct,profile,proj_overall_pct,saldo_pct,tagihan_daily_avg,tagihan_pct_used,tagihan_pred_vs_sisa,tagihan_proj_pct,total_pred7d_pct,transportasi_daily_avg,transportasi_pct_used,transportasi_pred_vs_sisa,transportasi_proj_pct,overall_label_id,label_makanan,label_minuman,label_transportasi,label_belanja,label_tagihan,label_hiburan,label_kesehatan,label_lain_lain
1.2422156,0.9109582,2.6699667,1.2422156,0.26666668,1.4496676,1.0630895,2.0,,1.0092036,0.7400826,0.7905493,1.0092036,1.0276195,0.75358766,,1.0276195,1.166831,0.85567605,1.6427064,1.166831,1.0866064,0.7968447,1.3168259,1.0866064,1.0,1.1860356,0.0945372,,1.249608,2.0,1.2820623,0.23889455,1.1613003,,1.9859533,1.1613003,3,3,3,3,3,3,4,2,2
0.81550527,0.5436702,0.35499945,0.81550527,0.33333334,1.1218479,0.7478986,0.9888849,1.1218479,0.99082416,0.66054946,0.6211758,0.99082416,0.647941,0.43196067,0.28314307,0.647941,0.9245148,0.6163432,0.5440454,0.9245148,1.1256995,0.75046635,1.0421062,1.1256995,0.5,0.93530273,0.3459246,0.0,0.8722521,0.30609363,0.9113549,0.19031848,0.9391509,0.62610066,0.5853777,0.9391509,2,2,3,2,1,2,3,2,1
1.1146575,0.44586298,0.44415236,1.1146575,0.6,1.3188075,0.527523,0.75017947,1.3188075,0.88167906,0.35267162,0.32301107,0.88167906,1.2446803,0.4978721,0.659581,1.2446803,0.96357405,0.38542962,0.38155004,0.96357405,,0.40219358,0.4311376,1.0054839,,1.0191187,0.5297231,0.0,0.9288971,0.5115839,0.9652722,0.21679394,0.903518,0.36140722,0.26419592,0.903518,2,2,2,2,3,2,4,2,3
1.0190722,,0.67680156,1.0190722,0.3,1.2249686,0.85747796,1.7038476,1.2249686,0.83234775,0.58264345,0.544461,0.83234775,1.0389423,0.72725964,0.7193757,1.0389423,0.9018216,0.6312751,0.49861956,0.9018216,0.83447665,,0.462619,0.83447665,0.5,0.9536933,0.30616146,0.0,0.78113174,0.044456933,0.79086196,0.19299792,,0.72462857,1.0252514,1.0351837,2,2,1,2,2,1,3,1,2
0.36029118,0.09607765,0.10271317,0.36029118,0.73333335,0.3234338,0.08624901,0.09484142,0.3234338,0.36812848,0.0981676,0.07969251,0.36812848,0.5063485,0.13502626,0.11842925,0.5063485,0.35013112,0.0933683,0.080821455,0.35013112,0.5032942,,0.14497498,0.5032942,0.0,0.46740535,0.8217074,,0.6422346,0.06284261,0.6647175,0.096397564,0.6295938,0.16789168,0.19625334,0.6295938,0,0,1,1,0,1,0,0,1
1.1686844,0.5064299,0.4509297,1.1686844,0.56666666,1.568882,0.67984885,1.130987,1.568882,1.449437,0.62808937,0.8426462,1.449437,1.6045023,0.69528437,1.1256676,1.6045023,1.6737086,0.7252737,1.2930379,1.6737086,1.1653434,0.5049822,0.6256984,,1.0,1.4420944,0.28043187,0.0,1.4614542,2.0,1.4793751,0.29109013,1.4249274,0.61746854,0.9698363,1.4249274,4,4,3,4,3,4,4,4,4
1.1794857,0.15726475,,1.1794857,0.8666667,1.052189,0.14029187,0.23412937,1.052189,1.2549876,0.16733168,0.39093718,1.2549876,0.92700166,0.12360022,0.2362073,0.92700166,1.3375083,0.17833444,0.3921882,1.3375083,1.212584,0.16167787,0.29755974,1.212584,1.0,1.1666892,0.7767277,0.0,0.68417823,0.1448995,0.72994065,0.25234038,1.2771976,0.17029302,0.32343656,1.2771976,3,4,3,3,3,1,3,3,2
2.2676535,0.831473,3.0,2.2676535,0.6333333,2.164813,0.79376477,2.6643982,2.164813,2.6010764,0.953728,3.0,2.6010764,1.6002587,0.58676153,0.74700564,1.6002587,1.4605278,0.5355268,0.7877016,1.4605278,1.8549309,0.6801413,1.2745023,1.8549309,1.0,,0.15358265,0.0,1.8677726,2.0,1.8924552,0.40984175,,,2.4802737,2.1413412,4,4,4,4,4,4,4,4,4
0.41715813,0.097336896,0.11364499,0.41715813,0.76666665,,0.11481311,0.1314736,0.4920562,0.50392306,0.117582045,0.15508279,0.50392306,0.399001,,0.099643774,0.399001,0.71170866,0.16606537,0.2095993,0.71170866,0.5646525,0.13175225,0.12931125,0.5646525,0.0,0.52753294,0.841307,0.0,0.41155952,0.05082356,0.44146615,0.1121138,0.48402342,0.1129388,0.102755405,0.48402342,1,1,1,0,0,0,0,1,0
0.85485995,0.085485995,0.22467023,0.85485995,0.9,1.3052559,0.13052559,0.32587236,1.3052559,0.8414595,0.084145956,0.21942462,0.8414595,1.2259189,,0.28374752,1.2259189,0.60907996,0.060907993,0.16821712,0.60907996,1.140145,0.11401449,0.24992839,1.140145,0.5,0.8723545,0.87486553,0.0,0.3693172,0.062270284,0.40859,0.2003916,1.0499027,0.104990266,0.3166043,1.0499027,2,1,3,2,2,0,4,1,3
0.79668105,0.66390085,0.33730474,0.79668105,0.16666667,1.343522,1.1196017,2.0,1.343522,0.74906516,0.62422097,0.29367262,,1.1112415,0.92603457,2.2365472,1.1112415,0.84130913,0.70109093,0.52801514,0.84130913,0.9240984,0.770082,0.66297334,0.9240984,0.5,0.87061536,0.25914258,0.0,0.8367973,0.04764359,0.8445729,0.12720168,0.7235806,0.60298383,,0.7235806,2,1,2,1,1,1,4,1,3
1.365918,0.72848964,1.1846904,1.365918,0.46666667,1.7402782,0.9281484,3.0,1.7402782,1.0042161,0.5355819,0.5174302,1.0042161,1.1304336,0.6028979,0.7421816,1.1304336,0.62815076,0.33501375,0.22191428,0.62815076,1.1502328,0.61345744,0.7190546,1.1502328,0.5,,0.35471323,0.0,1.2153062,,,0.2272809,1.0511653,,0.4952512,1.0511653,3,1,3,3,4,3,4,2,3
1.1783156,0.7069894,0.80031776,1.1783156,0.4,1.1584061,0.6950437,0.95130056,1.1584061,0.9020148,0.54120886,0.45633605,0.9020148,0.97971874,0.58783126,0.5784251,0.97971874,0.99156815,0.5949409,0.6545012,0.99156815,0.77606153,0.4656369,0.27466166,0.77606153,0.5,1.0259356,0.3423428,0.0,0.98138726,2.4825861,1.027595,0.21684475,1.0922549,0.65535295,0.7419119,1.0922549,2,2,1,3,3,2,3,2,2
0.79249126,0.68682575,0.3922584,0.79249126,0.13333334,0.928312,0.80453706,0.54584306,,1.0494097,0.90948844,1.8032933,1.0494097,1.049427,0.9095034,1.828327,1.049427,0.6902427,0.59821033,0.26856887,0.6902427,0.52037954,0.45099562,0.13497575,0.52037954,0.5,0.807158,0.28681913,0.0,0.91462857,0.05004827,,0.09954826,0.8703931,0.75434065,0.41350043,0.8703931,1,1,1,2,1,2,2,2,2
1.1157244,0.2603357,0.32428184,1.1157244,0.76666665,0.86253786,0.20125882,0.2744494,0.86253786,0.95339924,0.22245982,0.27963063,0.95339924,0.8730401,0.20370935,0.25490534,0.8730401,0.9359108,0.2183792,,0.9359108,0.64217854,,0.17367092,0.64217854,0.5,0.86312073,0.72633743,0.0,0.82440346,,,0.17771596,0.68494445,0.15982038,0.19385494,0.68494445,2,2,1,1,3,1,2,2,2
1.170896,0.8196272,1.380898,1.170896,0.3,1.0790495,0.7553346,1.1933382,1.0790495,0.7002515,0.49017608,0.26383275,0.7002515,1.0716214,0.750135,1.1708943,1.0716214,0.777148,0.5440036,0.3403337,,0.9012155,0.63085085,0.5828964,0.9012155,0.5,0.8934607,0.35193807,0.0,0.7389496,0.13941745,0.7753446,0.18999957,0.80758345,0.5653084,0.47540736,0.80758345,2,1,2,1,3,1,3,1,3
0.85152197,0.6244495,0.5856238,,0.26666668,0.9700169,0.71134573,0.81668675,0.9700169,1.076903,0.7897288,1.3318685,1.076903,,0.7365858,0.91887254,1.0044352,0.8567598,0.6282905,0.6151717,0.8567598,1.0210439,0.7487656,1.1034986,1.0210439,0.5,0.9144571,0.30078506,0.0,1.0076674,2.0,1.0359374,0.20359194,0.7992504,0.58611697,0.42066345,0.7992504,2,2,2,1,2,2,2,3,2
0.3469965,0.31229684,0.040892866,0.3469965,0.1,0.59526116,0.535735,0.11618816,0.59526116,0.45119196,0.40607277,0.06441638,0.45119196,0.4953911,0.44585198,0.099358074,0.4953911,,,0.05825398,0.42025867,0.48435158,0.43591642,,0.48435158,0.0,0.40351886,0.6335053,0.0,0.32388413,0.0058308435,0.32782644,0.03285023,0.30700427,0.27630383,0.04011427,0.30700427,0,0,0,0,0,0,1,0,0
0.9211195,0.82900757,0.64608705,0.9211195,0.1,1.2416779,1.1175101,2.0,1.2416779,0.7196898,0.6477208,,0.7196898,0.90046763,0.8104209,0.46573573,0.90046763,1.2030625,1.0827563,2.0,1.2030625,1.1415665,,2.0,1.1415665,0.5,,0.07146018,0.0,0.89407635,0.36841074,0.9330998,0.1046861,0.9206169,0.8285552,0.6070272,0.9206169,2,3,3,2,2,2,3,1,2
1.526997,0.4071992,0.6053758,1.526997,0.73333335,1.4932977,0.39821273,0.55873156,,2.4922972,0.66461253,1.435017,2.4922972,1.8818773,0.5018339,1.0001919,1.8818773,1.6814537,0.44838765,0.76855004,,1.497992,0.39946455,0.5297148,1.497992,1.0,1.6324483,0.41410628,0.0,1.783303,2.0,1.7937257,0.34373298,1.3647869,0.3639432,0.57558864,1.3647869,4,4,4,4,4,4,4,4,4
0.67186165,0.24634928,0.19934428,0.67186165,0.6333333,0.9230234,0.3384419,0.37755466,0.9230234,1.0042017,0.36820725,0.44495797,1.0042017,0.73203295,0.26841208,0.19971143,0.73203295,0.90427333,0.3315669,0.25577646,0.90427333,0.92997795,0.3409919,0.2810679,0.92997795,0.5,0.8429795,0.64427054,0.0,0.638194,1.7293627e-05,0.6382003,0.17686775,0.92988926,0.3409594,0.38714275,0.92988926,1,2,2,2,1,1,2,2,1
1.0054853,,0.28342503,1.0054853,0.7,1.1798736,0.3539621,,1.1798736,0.96206224,0.28861868,0.31083983,0.96206224,1.1208032,0.33624098,0.39848757,1.1208032,0.9004143,0.2701243,0.24235983,0.9004143,0.99121946,0.29736584,0.3227686,0.99121946,0.5,0.9529863,0.63776445,0.0,0.9649523,1.3178596,1.0111402,0.18276381,0.7724185,0.23172554,0.20021163,0.7724185,2,2,2,1,2,2,3,2,3
1.3110254,1.2236238,2.0,1.3110254,0.06666667,1.1344814,1.0588493,2.0,1.1344814,1.2777257,,2.0,1.2777257,0.8653772,0.8076854,0.3552517,0.8653772,0.9701247,0.90544975,0.56904787,0.9701247,1.1735706,1.0953326,2.0,1.1735706,0.5,1.0653344,0.0,0.0,1.1452862,,1.1496552,0.061965935,0.8361099,0.7803692,0.27405238,,3,2,3,1,4,3,3,3,2
0.82360953,0.38435113,0.32910603,0.82360953,0.53333336,1.1121664,0.519011,0.61701155,,0.6608689,0.30840546,0.21102014,0.6608689,0.7901693,0.36874565,0.2699007,0.7901693,0.74816847,0.3491453,0.24981633,0.74816847,0.7256209,0.3386231,0.30347157,0.7256209,0.5,0.7798911,0.5756013,,0.9842638,0.14226517,0.9865025,0.164537,0.5912917,0.27593613,0.22513838,0.5912917,1,1,1,1,1,2,3,1,1
0.88222915,0.5293375,0.35766277,0.88222915,0.4,1.2663376,0.7598026,1.288759,1.2663376,0.7359626,0.44157758,0.3184628,0.7359626,0.7796308,0.46777844,0.29305705,0.7796308,0.7691976,0.46151856,0.26824585,0.7691976,0.8310578,0.4986347,0.3185247,0.8310578,0.5,0.81894296,0.47389895,0.0,0.8232133,0.26629275,0.8702903,0.15110834,0.64766115,0.38859668,0.21218154,0.64766115,1,1,1,1,2,2,3,1,1
0.28509885,0.161556,0.09002885,0.28509885,0.43333334,0.40362194,0.2287191,0.09859988,0.40362194,0.28469738,0.16132852,0.07617149,0.28469738,0.4056254,0.2298544,0.14294018,0.4056254,0.31810156,0.18025754,0.094936214,0.31810156,0.3525872,0.19979942,0.1003875,0.3525872,0.0,0.32615465,0.7995174,0.0,0.33854404,0.029261522,,0.071984336,0.2913657,0.16510725,0.09357198,0.2913657,0,0,0,0,0,0,0,0,0
0.86120015,0.4018934,0.36778912,0.86120015,0.53333336,1.1121883,0.5190212,0.499158,1.1121883,0.93813694,0.43779722,0.36137593,0.93813694,0.74179685,0.3461719,0.30076066,0.74179685,0.65427226,0.30532706,0.23788495,0.65427226,0.5219852,0.24359308,0.18346058,0.5219852,0.5,0.7898459,0.5819344,0.0,0.80896235,0.030275304,0.8147461,0.16507582,0.88221747,0.4117015,0.30834636,0.88221747,1,1,1,2,2,1,3,2,1
1.0661355,0.17768927,0.27779862,1.0661355,0.8333333,0.94864094,0.15810682,0.27885482,0.94864094,1.0310472,0.1718412,0.2909874,1.0310472,0.95992935,0.15998822,0.2679994,0.95992935,0.7978349,0.13297248,0.2559128,0.7978349,,0.20762646,,1.2457588,0.5,0.8667394,0.7971048,0.0,0.61602086,0.10754212,0.6573148,0.2023342,0.57814103,0.09635684,0.17331363,0.57814103,2,1,3,1,3,1,2,2,2
0.54866874,0.45722395,0.14944124,0.54866874,0.16666667,0.60562396,0.50468665,0.18667442,0.60562396,0.38929138,0.32440948,0.08627198,0.38929138,0.46211037,0.38509196,0.10799196,0.46211037,0.6106452,0.508871,0.24633263,0.6106452,0.4993218,0.4161015,0.15195648,0.4993218,0.0,0.4963597,0.5788593,0.0,0.4064229,0.005400141,0.4096283,0.07852669,0.366321,0.30526748,0.09891519,,0,1,0,0,1,0,1,0,0
1.3875893,0.5550357,0.68071854,1.3875893,0.6,1.5431411,0.61725646,0.78874505,,1.0720965,0.4288386,0.5060207,1.0720965,,0.44279885,0.41081068,1.1069971,1.1455033,0.45820132,0.4160171,1.1455033,0.65898746,0.26359499,0.2119501,0.65898746,1.0,1.1517028,0.48149168,0.0,0.86507493,0.33122355,0.9097653,0.22943717,1.2919431,0.5167773,0.58706903,1.2919431,3,3,1,3,4,2,4,3,3
1.680447,1.4563874,2.0,,0.13333334,1.7876974,1.5493379,2.0,1.7876974,1.6270231,1.4100868,2.0,1.6270231,,1.715308,2.0,1.9792014,1.2812934,1.1104543,2.0,1.2812934,1.122282,,3.0,1.122282,1.0,1.446877,0.0,0.0,1.3157941,2.0,1.3437304,0.17098013,1.3652967,1.1832572,2.0,1.3652967,4,3,3,4,4,4,4,4,4
0.35886684,0.13158451,0.10104152,0.35886684,,0.48021984,0.1760806,0.11244165,0.48021984,0.38449723,0.14098231,0.1048139,0.38449723,0.28468722,0.10438532,0.088383935,0.28468722,,0.16999067,0.12517983,0.46361092,0.5022901,0.18417305,0.16893868,0.5022901,0.0,0.467431,0.7829962,0.0,0.64066464,0.07928501,0.6691545,0.09139272,0.4915046,0.18021835,0.113152586,0.4915046,0,0,1,0,0,1,0,0,0
1.5152892,,0.49684152,1.5152892,,1.9987692,0.5330051,1.0266042,1.9987692,1.5766842,0.42044914,0.6227288,1.5766842,2.0768702,0.55383205,1.1938285,2.0768702,2.0039425,0.53438467,0.8936927,2.0039425,1.5901346,0.4240359,0.52033025,1.5901346,,1.8546293,,,2.3671882,2.0,2.3810074,0.35757503,1.7488505,0.46636012,0.89057666,1.7488505,4,4,4,4,4,4,4,4,4
0.88869643,0.08886964,0.2113208,0.88869643,0.9,0.87836134,0.08783613,0.21367696,0.87836134,0.5721885,0.057218853,0.12573624,0.5721885,0.9801405,0.09801405,0.22067551,0.9801405,1.022174,0.1022174,,1.022174,0.702681,0.0702681,0.1475059,0.702681,0.5,0.8185322,0.89545,0.0,0.22380511,,0.2709941,0.17524478,0.91755325,0.09175532,0.20340542,0.91755325,1,2,1,2,2,0,2,1,2
0.88629365,0.20680185,0.24767567,0.88629365,0.76666665,0.7755314,0.18095733,,0.7755314,0.75884604,0.17706408,0.18943976,0.75884604,0.59554255,0.13895993,0.17318426,0.59554255,0.6443592,0.15035048,0.1553647,0.6443592,0.7306966,0.17049588,0.24128537,0.7306966,0.5,0.70198375,0.78829056,0.0,0.55140895,,0.5835463,0.1486962,0.6629746,0.15469407,0.1979936,0.6629746,1,1,1,1,2,1,1,1,1
0.8214973,0.30121568,0.23475382,0.8214973,0.6333333,0.7587171,0.27819628,0.2602283,0.7587171,0.6369005,0.23353016,0.16990247,0.6369005,0.6360941,0.23323451,0.20269886,0.6360941,0.7446415,0.2730352,0.2564055,0.7446415,0.92487395,0.33912045,0.37886798,0.92487395,0.5,0.7623825,0.66381806,0.0,0.7836316,0.06813628,0.7983742,0.1550021,0.69428724,0.25457197,,0.69428724,1,1,2,1,1,1,1,1,1
1.3750448,0.5500179,0.65274113,1.3750448,0.6,0.9397873,0.37591493,0.30400106,0.9397873,1.3752123,0.5500849,0.66369545,1.3752123,1.445534,0.57821363,0.8145651,1.445534,1.2060547,0.48242188,0.5623924,1.2060547,1.0075942,0.4030377,0.336932,1.0075942,1.0,1.2382538,,,,2.0,1.1294906,0.25179845,1.3872285,0.5548914,0.6992081,1.3872285,3,3,2,4,4,3,2,4,4
0.74298733,0.099064976,0.22836156,0.74298733,0.8666667,1.151711,0.15356146,0.34578207,1.151711,0.8903116,0.118708216,0.23612347,0.8903116,,0.14296767,0.29362747,1.0722575,0.7304949,0.097399324,0.18279037,0.7304949,0.7756809,0.103424124,0.17946792,0.7756809,0.5,0.7842571,0.83096945,0.0,0.6484455,0.07056382,0.6732525,0.167143,0.68833816,0.09177842,0.15430632,0.68833816,1,1,1,1,1,1,3,2,3
1.5528952,1.190553,2.0,1.5528952,0.23333333,1.6882619,1.294334,2.0,1.6882619,1.602391,1.2284998,2.0,1.602391,1.7128466,1.3131824,2.0,1.7128466,1.3987285,1.0723586,2.0,1.3987285,1.373443,1.0529729,2.0,1.373443,1.0,1.572489,0.0,0.0,1.2477776,2.0,1.2889199,0.34152326,1.9888589,1.5247918,,1.9888589,4,4,4,4,4,3,4,4,4
0.50845605,0.30507362,0.14791653,0.50845605,0.4,0.39395815,0.23637488,0.1384838,0.39395815,0.50235033,0.30141017,0.19465326,0.50235033,0.41079617,0.24647771,0.1409434,0.41079617,0.429917,0.25795022,0.15419665,0.429917,0.5218646,0.31311873,0.19662508,0.5218646,0.0,0.46325663,0.70670235,0.0,,0.035186585,0.38822436,0.10376402,0.5086887,0.3052132,0.15926692,0.5086887,0,0,1,1,1,0,0,1,0
1.0924374,0.29131663,0.35642725,1.0924374,,1.0302131,0.2747235,0.38296038,1.0302131,1.2454282,0.3321142,,1.2454282,1.3549168,0.36131114,0.4198756,1.3549168,1.3989269,0.37304717,0.44737577,,0.9432765,0.2515404,0.31651297,0.9432765,1.0,1.1626072,0.5842541,0.0,1.2669592,2.0,,0.23542255,0.9455709,0.25215223,0.3116828,0.9455709,3,4,2,2,3,4,2,3,4
1.7002184,0.5100655,0.96095073,1.7002184,0.7,2.0710828,0.62132484,1.4804256,,1.4330964,0.42992893,0.5651577,1.4330964,1.7265406,0.51796216,0.7251609,1.7265406,2.1812303,0.6543691,1.2123394,2.1812303,1.7240201,0.517206,0.70338255,1.7240201,1.0,1.6640524,0.39444956,0.0,1.3323743,,1.3693559,0.3504288,1.0430715,0.31292146,0.42361695,1.0430715,4,4,4,2,4,4,4,4,4
1.0295326,0.44613078,0.44281277,1.0295326,0.56666666,0.93259054,0.4041226,0.41232508,0.93259054,1.3520789,0.5859009,0.8134163,1.3520789,1.335192,0.5785832,0.8120003,1.335192,0.9277339,0.402018,0.41919455,,1.0678798,0.4627479,,1.0678798,0.5,1.0393205,,0.0,1.1885052,2.0,1.2196705,0.21997073,0.9158122,0.39685196,0.32731885,0.9158122,2,2,3,2,2,3,2,4,4
0.85700434,0.42850217,0.3075159,,0.5,1.3642006,0.6821003,1.08442,1.3642006,,0.49427158,0.54036444,0.98854315,,0.41797513,,0.83595026,1.2799305,0.63996524,0.73758113,1.2799305,1.3930053,0.6965026,1.1151428,1.3930053,1.0,1.171187,0.34284675,0.0,1.2664295,2.0,1.2924904,0.22768377,1.164327,0.5821635,0.5356843,1.164327,3,3,4,3,2,3,4,2,1
0.5732561,0.4394963,0.22987832,0.5732561,0.23333333,0.76311326,0.5850535,0.47844237,0.76311326,0.704856,0.5403896,0.31690454,0.704856,0.61256593,0.46963388,0.3047824,0.61256593,0.4909131,0.3763667,0.193448,0.4909131,0.63184434,0.484414,0.27743557,0.63184434,0.0,0.6042624,0.5181111,0.0,0.77850145,0.119354315,0.80493826,0.1248985,0.5319225,0.40780726,0.21671535,0.5319225,1,0,1,1,1,1,1,1,1
1.8029691,1.4423753,2.0,1.8029691,0.2,1.9179834,1.5343868,2.0,1.9179834,1.3732909,1.0986327,2.0,1.3732909,1.2689316,1.0151453,2.0,1.2689316,1.5014141,1.2011312,2.0,1.5014141,1.6402097,1.3121678,2.0,1.6402097,1.0,1.676617,0.0,0.0,1.6549603,2.0,1.6665539,0.3214203,1.930418,1.5443344,2.0,1.930418,4,4,4,4,4,4,4,4,3
1.5518314,1.4483759,2.0,1.5518314,,2.1129687,1.972104,2.0,2.1129687,1.165071,1.0873996,2.0,1.165071,1.5606886,1.4566427,2.0,1.5606886,1.1782987,1.0997455,2.0,1.1782987,1.2538866,1.1702942,2.0,1.2538866,1.0,1.388911,0.0,0.0,1.3676671,2.0,1.3839068,0.08382948,1.3213222,1.233234,2.0,1.3213222,4,3,3,4,4,4,4,3,4
0.8577557,0.34310228,0.2673535,0.8577557,0.6,1.2092682,0.48370728,0.4933522,1.2092682,0.66483206,0.26593283,0.20491229,0.66483206,0.7331941,0.29327765,0.2593149,0.7331941,0.89168924,0.35667568,0.31613338,0.89168924,0.7992163,0.3196865,0.30861062,0.7992163,0.5,0.80046296,0.63058716,0.0,0.7163898,0.028158082,0.7243757,0.16147488,0.5889055,0.2355622,0.16007249,0.5889055,1,2,1,1,2,1,3,1,1
1.1834272,0.552266,0.5452924,1.1834272,0.53333336,1.1520385,0.5376179,0.6605194,1.1520385,0.8306939,0.38765717,0.27963668,0.8306939,0.7546448,0.35216758,0.31087497,0.7546448,0.8781225,0.40979052,0.41504392,0.8781225,0.7692901,0.35900202,0.24968094,0.7692901,0.5,0.9094572,0.5260055,0.0,0.8448563,0.2884908,0.88961387,0.20066456,0.7969292,0.3719003,0.3141995,,2,2,1,1,3,2,3,1,1
0.6925434,0.415526,0.2370871,0.6925434,0.4,0.8938887,0.53633326,0.37490597,0.8938887,0.6432672,0.38596034,0.24221088,0.6432672,0.6470111,0.38820666,0.23156978,0.6470111,0.57251644,0.34350985,0.21402626,0.57251644,0.7967469,0.47804818,0.32724947,,0.5,0.7257957,0.517977,0.0,1.071509,2.0,1.1135237,0.13975601,0.64228195,0.38536915,0.26507047,0.64228195,1,1,1,1,1,3,2,1,1
0.51488084,0.30892852,0.15197788,0.51488084,0.4,0.8635219,0.51811314,0.432771,0.8635219,0.52051455,0.31230873,0.16137019,0.52051455,0.36669052,0.2200143,0.11971849,0.36669052,0.39324188,0.23594512,0.10114335,0.39324188,0.6366985,0.38201907,0.19714522,0.6366985,0.0,0.5326475,0.6585888,0.0,0.54147357,0.099810734,0.58723944,0.10468377,0.540039,0.3240234,0.18094681,0.540039,1,0,1,1,1,1,2,1,0
1.2914279,0.9039995,2.9037588,1.2914279,0.3,2.0423515,1.4296461,2.0,2.0423515,1.9777454,1.3844217,2.0,1.9777454,1.4369334,1.0058534,2.0,1.4369334,1.7838441,1.248691,2.0,1.7838441,1.7608775,1.2326143,2.0,1.7608775,1.0,1.7125952,0.0,0.0,1.3714837,2.0,1.4141089,0.35684177,1.9854039,1.3897828,2.0,1.9854039,4,4,4,4,3,4,4,4,4
1.0254385,0.6494444,0.6168783,1.0254385,0.36666667,1.1467576,0.7262798,0.8425871,1.1467576,0.7806533,0.49441376,0.36193532,0.7806533,0.8669503,0.5490685,0.39723474,0.8669503,1.1262028,0.7132618,1.0455604,1.1262028,0.90168107,0.57106465,0.46886727,0.90168107,,0.93617773,,0.0,0.65238255,0.0015517771,0.652922,0.20493932,0.81058407,0.5133699,0.4336807,0.81058407,2,3,2,1,2,1,3,1,2
1.268652,0.3383072,0.41805938,1.268652,0.73333335,0.7335297,0.19560792,0.17121705,0.7335297,0.8938506,0.23836017,0.24293068,0.8938506,0.7830043,0.20880114,0.2703359,0.7830043,0.8773071,0.23394857,0.24204542,,0.975458,0.26012215,0.25008,0.975458,0.5,0.92695403,0.6792135,0.0,0.8792263,0.2145693,0.90514064,0.18191123,0.8276431,0.22070482,0.25767285,0.8276431,2,2,2,1,3,2,1,2,1
0.62279314,0.4982345,0.23330176,0.62279314,0.2,0.7735719,0.61885756,0.4618664,0.7735719,0.61032724,0.4882618,0.25584272,0.61032724,0.584316,0.4674528,0.19268347,0.584316,0.5017078,0.40136623,0.15600029,0.5017078,0.8295621,0.66364974,0.4084923,0.8295621,0.0,0.6236233,0.4937968,0.0,0.4558184,0.06398979,0.4906405,0.115398794,0.6826141,0.54609126,0.3316788,0.6826141,1,1,1,1,1,0,1,1,1
0.8006976,0.5337984,0.4069489,0.8006976,0.33333334,1.3272763,0.8848509,2.8404589,1.3272763,1.105278,,1.1012231,1.105278,0.98484105,0.6565607,0.6431565,0.98484105,0.84907573,0.56605047,0.40704805,0.84907573,0.7167558,0.4778372,0.36355153,0.7167558,0.5,0.97048163,,0.0,1.2445469,,1.279953,0.2051208,1.0310841,0.6873893,0.9075542,1.0310841,2,1,1,2,1,3,4,3,2
1.2048802,0.52211475,0.5600849,1.2048802,0.56666666,1.6233714,0.70346093,1.1966466,1.6233714,1.3134159,0.5691469,0.8195095,1.3134159,1.4656936,0.6351339,0.9378088,1.4656936,1.4008653,,0.83751017,1.4008653,1.3011929,0.5638502,0.62607855,1.3011929,1.0,1.4752518,,0.0,,2.0,1.5267854,0.3152016,1.8464981,0.8001492,2.564525,1.8464981,4,4,4,4,3,4,4,4,4
0.31898713,0.042531617,0.06946775,0.31898713,0.8666667,0.34929746,0.046572994,0.076625526,0.34929746,0.40401533,0.05386871,0.09095186,0.40401533,,0.06891947,0.118359424,0.516896,0.61461633,0.08194885,,,,0.078876354,0.13123618,0.59157264,0.0,0.46746787,0.9176199,0.0,0.20645629,0.048701584,0.24510312,0.111305036,0.52010584,0.06934744,0.1466408,0.52010584,0,1,1,1,0,0,0,0,1
1.2211049,0.8954769,2.5688667,1.2211049,0.26666668,,1.0634805,,1.4502007,0.95037246,0.6969398,0.6846969,0.95037246,,0.89508706,2.418806,1.2205733,0.8811627,0.646186,0.546971,0.8811627,1.0563635,0.77466655,1.0101974,1.0563635,1.0,1.1268511,0.14259563,0.0,1.0927119,2.0,1.1231432,,1.2862782,0.9432707,3.0,1.2862782,3,2,3,3,3,3,4,2,3
0.92284775,0.5537087,0.5287457,0.92284775,0.4,0.7780967,0.466858,0.35997677,0.7780967,0.69067955,0.41440773,0.27794808,0.69067955,0.5880377,,0.19454448,0.5880377,0.9717188,0.5830313,0.5930722,0.9717188,,0.6531758,0.73626584,1.0886263,0.5,0.92828125,0.40520528,,0.8684058,0.24744229,0.9009678,0.20028561,1.0341115,0.6204669,0.5792277,1.0341115,2,2,3,2,2,2,1,1,1
